Date,Tourney,Winner_name,Loser_name,Mrkt_Open_Time,W_MrkOp_odds,L_MrkOp_odds,Mrkt_Cls_Time,W_MrkCl_odds,L_MrkCl_odds,Curr_Mrkt_Time,W_Max_odds,Curr_Mrkt_Time,L_Max_odds
20151026,Valencia,Vasek Pospisil,Santiago Giraldo,20151025 2146,1.33,4.0,20151026 1354,1.29,4.5,20151025 2146,1.33,20151026 1331,4.6
20151026,Valencia,Aljaz Bedene,Jeremy Chardy,20151026 2212,5.5,1.24,20151027 1047,4.5,1.29,20151026 2212,5.5,20151027 1047,1.29
20151026,Valencia,Pablo Cuevas,Pablo Carreno Busta,20151025 1313,1.66,2.5,20151026 1526,1.9,2.12,20151026 1449,1.92,20151025 1313,2.5
20151026,Valencia,Joao Sousa,Gilles Muller,20151025 1258,3.75,1.36,20151027 1102,3.25,1.44,20151025 1832,3.9,20151027 1101,1.45
20151026,Valencia,Benoit Paire,Norbert Gombos,20151027 0709,1.36,3.75,20151027 1529,1.37,3.7,20151027 1418,1.4,20151027 0839,3.9
20151026,Valencia,Roberto Bautista Agut,Nicolas Almagro,20151026 0147,1.25,5.0,20151028 1453,1.27,4.5,20151027 1001,1.33,20151026 2025,5.2
20151026,Valencia,Andrey Rublev,Marcel Granollers,20151026 0723,2.22,1.81,20151028 1725,2.44,1.7,20151028 1725,2.44,20151026 0723,1.81
20151026,Valencia,Mischa Zverev,Thomaz Bellucci,20151026 2038,2.06,1.93,20151027 1249,1.95,2.04,20151026 2038,2.06,20151027 0733,2.26
20151026,Valencia,Taro Daniel,Michal Przysiezny,20151027 0710,2.0,2.0,20151027 1238,1.85,2.16,20151027 0710,2.0,20151027 1238,2.16
20151026,Valencia,Steve Johnson,Martin Klizan,20151025 2014,1.62,2.62,20151028 1107,1.65,2.52,20151028 1041,1.73,20151028 0616,2.8
20151026,Valencia,Daniel Brands,Albert Montanes,20151028 2308,1.28,4.6,20151029 1227,1.24,5.1,20151028 2332,1.29,20151029 0910,5.4
20151026,Valencia,Vasek Pospisil,Aljaz Bedene,20151027 1906,1.5,2.98,20151028 0958,1.47,3.1,20151027 2206,1.52,20151028 0754,3.2
20151026,Valencia,Pablo Cuevas,Bernard Tomic,20151027 2209,2.78,1.57,20151028 1247,2.56,1.63,20151028 0108,2.84,20151028 1244,1.63
20151026,Valencia,Joao Sousa,Benoit Paire,20151028 0046,2.2,1.83,20151029 1335,2.1,1.9,20151028 1214,2.24,20151029 1135,1.96
20151026,Valencia,Roberto Bautista Agut,Andrey Rublev,20151029 0036,1.2,6.0,20151029 1517,1.19,6.2,20151029 0952,1.23,20151029 1517,6.2
20151026,Valencia,Mischa Zverev,Fabio Fognini,20151027 2208,2.34,1.71,20151029 1111,2.5,1.67,20151029 1017,2.64,20151027 2208,1.71
20151026,Valencia,Steve Johnson,Feliciano Lopez,20151028 2103,2.3,1.77,20151029 1342,2.16,1.86,20151028 2103,2.3,20151029 1317,1.92
20151026,Valencia,Vasek Pospisil,Daniel Brands,20151029 2059,1.63,2.6,20151030 1210,1.47,3.05,20151029 2059,1.63,20151030 1153,3.05
20151026,Valencia,Joao Sousa,Pablo Cuevas,20151029 1954,1.81,2.22,20151030 1346,1.94,2.08,20151030 1331,1.99,20151030 0028,2.3
20151026,Valencia,Roberto Bautista Agut,Mischa Zverev,20151029 1827,1.38,3.6,20151030 1906,1.29,4.5,20151029 1827,1.38,20151030 1906,4.5
20151026,Valencia,Joao Sousa,Vasek Pospisil,20151030 2033,2.44,1.69,20151031 1413,2.3,1.77,20151030 2309,2.48,20151031 1238,1.78
20151026,Valencia,Roberto Bautista Agut,Steve Johnson,20151031 0323,1.54,2.86,20151031 1906,1.56,2.8,20151031 1612,1.59,20151031 0323,2.86
20151026,Valencia,Joao Sousa,Roberto Bautista Agut,20151101 0039,3.0,1.5,20151101 1404,3.15,1.46,20151101 1035,3.25,20151101 0039,1.5
20151026,Basel,Roger Federer,Mikhail Kukushkin,20151025 0903,1.05,22.0,20151027 1706,1.04,25.0,20151025 0903,1.05,20151027 1351,25.0
20151026,Basel,Philipp Kohlschreiber,Jerzy Janowicz,20151026 0610,1.6,2.68,20151027 1529,1.71,2.4,20151027 1459,1.75,20151026 0610,2.68
20151026,Basel,Adrian Mannarino,Viktor Troicki,20151025 1950,2.1,1.91,20151026 1318,1.93,2.06,20151025 1950,2.1,20151026 1318,2.06
20151026,Basel,David Goffin,Andreas Seppi,20151027 0553,1.3,4.3,20151027 1309,1.34,3.95,20151027 0612,1.34,20151027 0820,4.4
20151026,Basel,Kevin Anderson,Borna Coric,20151026 1815,1.25,5.0,20151028 1503,1.26,4.9,20151028 1135,1.28,20151026 1815,5.0
20151026,Basel,Donald Young,Henri Laaksonen,20151025 1109,1.16,7.2,20151026 2031,1.18,6.4,20151026 1450,1.22,20151025 1109,7.2
20151026,Basel,Jack Sock,Denis Kudla,20151025 2038,1.34,3.95,20151028 1220,1.41,3.4,20151028 1155,1.43,20151025 2038,3.95
20151026,Basel,John Isner,Ernests Gulbis,20151025 2130,1.48,2.98,20151027 1908,1.49,3.0,20151025 2246,1.54,20151027 0828,3.2
20151026,Basel,Marin Cilic,Marco Chiudinelli,20151025 0501,1.06,18.0,20151028 1249,1.05,19.0,20151025 0905,1.07,20151025 2056,21.0
20151026,Basel,Teymuraz Gabashvili,Leonardo Mayer,20151026 0632,2.44,1.69,20151028 1413,2.4,1.69,20151026 0632,2.44,20151028 1145,1.78
20151026,Basel,Grigor Dimitrov,Sergiy Stakhovsky,20151025 1641,1.28,4.6,20151027 1509,1.28,4.5,20151025 1641,1.28,20151025 1753,5.0
20151026,Basel,Rafael Nadal,Lukas Rosol,20151104 0326,1.21,5.7,20151104 1535,1.19,6.2,20151104 0326,1.21,20151104 1511,6.2
20151026,Basel,Richard Gasquet,Jiri Vesely,20151025 0907,1.24,5.3,20151027 2031,1.24,5.3,20151025 0907,1.24,20151026 2315,5.8
20151026,Basel,Dominic Thiem,Robin Haase,20151025 2131,1.57,2.74,20151026 1754,1.66,2.5,20151026 1751,1.67,20151026 1619,2.94
20151026,Basel,Dusan Lajovic,Alexandr Dolgopolov,20151025 2132,2.58,1.63,20151027 2029,2.9,1.51,20151027 2009,3.0,20151025 2132,1.63
20151026,Basel,Ivo Karlovic,Stanislas Wawrinka,20151026 0708,2.92,1.52,20151028 1710,3.1,1.47,20151026 1030,3.1,20151026 0708,1.52
20151026,Basel,Roger Federer,Philipp Kohlschreiber,20151029 0733,1.08,13.5,20151029 1914,1.08,14.0,20151029 0733,1.08,20151029 1359,14.5
20151026,Basel,David Goffin,Adrian Mannarino,20151028 1156,1.39,3.55,20151028 1821,1.31,4.2,20151028 1156,1.39,20151028 1821,4.2
20151026,Basel,Donald Young,Kevin Anderson,20151028 2143,5.5,1.22,20151029 1305,6.0,1.19,20151029 1303,6.4,20151028 2143,1.22
20151026,Basel,Jack Sock,John Isner,20151028 2019,2.56,1.63,20151029 1508,2.6,1.61,20151029 1506,2.74,20151029 0311,1.69
20151026,Basel,Marin Cilic,Teymuraz Gabashvili,20151028 2021,1.19,6.2,20151029 1302,1.18,6.4,20151028 2321,1.21,20151029 1258,6.4
20151026,Basel,Rafael Nadal,Grigor Dimitrov,20151027 1940,1.57,2.76,20151028 1924,1.44,3.2,20151027 1940,1.57,20151028 1922,3.2
20151026,Basel,Richard Gasquet,Dominic Thiem,20151028 2157,1.5,3.0,20151029 1708,1.36,3.85,20151028 2157,1.5,20151029 1708,3.85
20151026,Basel,Ivo Karlovic,Dusan Lajovic,20151029 0627,1.31,4.2,20151029 1452,1.26,4.9,20151029 0627,1.31,20151029 1444,4.9
20151026,Basel,Roger Federer,David Goffin,20151030 0053,1.14,8.0,20151030 2051,1.11,9.4,20151030 0053,1.14,20151030 2034,9.6
20151026,Basel,Jack Sock,Donald Young,20151029 2022,1.37,3.7,20151030 1553,1.32,4.2,20151029 2022,1.37,20151030 1437,4.4
20151026,Basel,Rafael Nadal,Marin Cilic,20151029 1753,1.78,2.28,20151030 1813,1.73,2.34,20151030 0639,1.86,20151030 1802,2.34
20151026,Basel,Richard Gasquet,Ivo Karlovic,20151030 0233,1.61,2.62,20151030 1309,1.72,2.38,20151030 1253,1.73,20151030 0233,2.62
20151026,Basel,Roger Federer,Jack Sock,20151030 2242,1.14,8.0,20151031 1616,1.13,8.6,20151030 2242,1.14,20151030 2247,12.5
20151026,Basel,Rafael Nadal,Richard Gasquet,20151030 2305,1.44,3.25,20151031 1338,1.38,3.6,20151030 2311,1.48,20151031 1336,3.7
20151026,Basel,Roger Federer,Rafael Nadal,20151031 1739,1.47,3.1,20151101 1340,1.39,3.6,20151031 1739,1.47,20151101 1201,3.75
20151019,Stockholm,Alexander Zverev,Mikael Ymer,20151018 1744,1.14,8.0,20151019 1632,1.09,12.0,20151018 1744,1.14,20151019 1632,12.0
20151019,Stockholm,Nicolas Almagro,Jarkko Nieminen,20151020 1558,1.96,2.04,20151020 1645,2.08,1.86,20151020 1633,2.1,20151020 1558,2.04
20151019,Stockholm,Grigor Dimitrov,Filip Krajinovic,20151020 0815,1.25,5.0,20151020 1809,1.27,4.7,20151020 1809,1.27,20151020 0815,5.0
20151019,Stockholm,Marcos Baghdatis,Sam Querrey,20151018 1616,1.98,2.02,20151020 1054,2.18,1.84,20151020 0810,2.26,20151018 1616,2.02
20151019,Stockholm,John Millman,Benjamin Becker,20151018 2027,2.16,1.86,20151019 1405,1.98,2.0,20151019 0903,2.24,20151019 1358,2.02
20151019,Stockholm,Gilles Muller,Mischa Zverev,20151019 2020,1.53,2.9,20151020 1153,1.53,2.9,20151020 0943,1.57,20151020 1123,3.15
20151019,Stockholm,Jack Sock,Pablo Carreno Busta,20151018 1700,1.26,4.9,20151020 1000,1.21,5.8,20151018 1700,1.26,20151020 1000,5.8
20151019,Stockholm,Fernando Verdasco,Denis Kudla,20151018 1247,1.61,2.64,20151019 1939,1.59,2.68,20151018 1746,1.66,20151018 2328,2.76
20151019,Stockholm,Leonardo Mayer,Maximilian Marterer,20151019 2355,1.35,3.85,20151020 1508,1.48,3.05,20151020 1436,1.48,20151019 2355,3.85
20151019,Stockholm,Jeremy Chardy,Thanasi Kokkinakis,20151018 1509,1.56,2.78,20151020 1409,1.47,3.1,20151019 2058,1.59,20151020 1327,3.1
20151019,Stockholm,Federico Delbonis,Ante Pavic,20151019 2135,1.51,2.96,20151020 1351,1.6,2.66,20151020 1327,1.62,20151020 0516,3.05
20151019,Stockholm,Steve Darcis,Adrian Mannarino,20151018 1037,2.7,1.59,20151020 1005,2.38,1.7,20151018 1037,2.7,20151020 1005,1.7
20151019,Stockholm,Tomas Berdych,Alexander Zverev,20151021 2209,1.14,8.2,20151022 1635,1.16,7.6,20151022 1510,1.16,20151021 2209,8.2
20151019,Stockholm,Grigor Dimitrov,Nicolas Almagro,20151022 0526,1.27,4.6,20151022 1801,1.3,4.3,20151022 0850,1.32,20151022 0526,4.6
20151019,Stockholm,Marcos Baghdatis,Bernard Tomic,20151020 2023,2.42,1.71,20151021 1144,2.24,1.8,20151020 2108,2.54,20151021 1110,1.84
20151019,Stockholm,Gilles Muller,John Millman,20151020 2151,1.52,2.92,20151021 0959,1.46,3.2,20151020 2151,1.52,20151021 0813,3.25
20151019,Stockholm,Jack Sock,Fernando Verdasco,20151020 2002,1.7,2.42,20151021 1642,1.64,2.52,20151020 2257,1.74,20151021 0750,2.6
20151019,Stockholm,Gilles Simon,Leonardo Mayer,20151021 0309,1.42,3.4,20151021 1928,1.56,2.82,20151021 1927,1.58,20151021 0309,3.4
20151019,Stockholm,Jeremy Chardy,Federico Delbonis,20151021 2030,1.21,5.6,20151022 1122,1.23,5.2,20151022 0523,1.24,20151022 0233,5.8
20151019,Stockholm,Richard Gasquet,Steve Darcis,20151020 2202,1.14,8.0,20151022 1336,1.15,7.2,20151022 0532,1.16,20151021 1820,9.4
20151019,Stockholm,Tomas Berdych,Grigor Dimitrov,20151023 0713,1.57,2.74,20151023 1638,1.63,2.6,20151023 1638,1.63,20151023 1341,2.78
20151019,Stockholm,Marcos Baghdatis,Gilles Muller,20151021 1846,2.26,1.78,20151023 1834,2.32,1.75,20151023 1437,2.38,20151021 1846,1.78
20151019,Stockholm,Jack Sock,Gilles Simon,20151022 0004,2.42,1.7,20151023 1121,2.22,1.82,20151022 0004,2.42,20151023 1119,1.84
20151019,Stockholm,Richard Gasquet,Jeremy Chardy,20151022 1836,1.35,3.85,20151023 1347,1.41,3.5,20151023 1347,1.41,20151022 1836,3.85
20151019,Stockholm,Jack Sock,Richard Gasquet,20151023 1803,2.5,1.67,20151024 1111,2.56,1.64,20151024 0006,2.66,20151023 1803,1.67
20151019,Stockholm,Tomas Berdych,Jack Sock,20151024 1439,1.5,3.0,20151025 1355,1.46,3.2,20151025 0826,1.51,20151025 1355,3.2
20151019,Vienna,Radek Stepanek,Dennis Novak,20151018 2023,1.32,4.1,20151019 1316,1.28,4.4,20151018 2023,1.32,20151019 0920,4.5
20151019,Vienna,Fabio Fognini,Paul Henri Mathieu,20151018 1836,1.63,2.58,20151021 1253,1.6,2.72,20151018 2123,1.65,20151021 0710,2.84
20151019,Vienna,Lukas Rosol,Yuichi Sugita,20151018 2111,1.39,3.0,20151019 1404,1.55,2.82,20151019 1203,1.58,20151018 2111,3.0
20151019,Vienna,Paolo Lorenzi,Rajeev Ram,20151018 1837,2.26,1.79,20151020 1109,2.24,1.83,20151020 0755,2.32,20151020 1028,1.85
20151019,Vienna,Gael Monfils,Thomaz Bellucci,20151018 1512,1.41,3.4,20151020 1514,1.42,3.35,20151020 0924,1.45,20151020 0441,3.5
20151019,Vienna,Ivo Karlovic,Andreas Seppi,20151018 1151,1.66,2.5,20151019 1701,1.5,3.0,20151018 1151,1.66,20151019 1652,3.05
20151019,Vienna,Sergiy Stakhovsky,Jan Lennard Struff,20151019 0012,2.26,1.8,20151020 1302,2.92,1.52,20151020 0351,3.0,20151019 0012,1.8
20151019,Vienna,Ernests Gulbis,Lucas Miedler,20151018 1825,1.5,3.0,20151019 1108,1.21,5.5,20151018 1825,1.5,20151019 0714,8.2
20151019,Vienna,John Isner,Kenny De Schepper,20151019 0624,1.33,4.0,20151020 1309,1.28,4.6,20151019 0624,1.33,20151020 1243,4.8
20151019,Vienna,Jerzy Janowicz,Dominic Thiem,20151018 1216,2.86,1.54,20151020 1808,3.35,1.41,20151020 1807,3.45,20151018 1216,1.54
20151019,Vienna,Steve Johnson,Alexandr Dolgopolov,20151018 2053,2.3,1.76,20151020 1512,2.16,1.81,20151018 2053,2.3,20151019 1715,1.84
20151019,Vienna,Jiri Vesely,Gerald Melzer,20151018 1814,1.25,5.0,20151018 2346,1.2,6.0,20151018 1814,1.25,20151018 2346,6.0
20151019,Vienna,Fabio Fognini,Radek Stepanek,20151021 2155,1.57,2.74,20151022 1110,1.74,2.34,20151022 1021,1.81,20151021 2155,2.74
20151019,Vienna,Lukas Rosol,Jo Wilfried Tsonga,20151021 2207,5.7,1.21,20151022 1716,5.1,1.24,20151022 0045,6.0,20151022 1715,1.25
20151019,Vienna,Gael Monfils,Paolo Lorenzi,20151021 0928,1.14,8.4,20151022 1913,1.13,8.2,20151021 0928,1.14,20151021 0929,8.8
20151019,Vienna,Ivo Karlovic,Sergiy Stakhovsky,20151020 2210,1.44,3.25,20151021 1939,1.41,3.35,20151021 1610,1.45,20151021 0016,3.55
20151019,Vienna,Ernests Gulbis,John Isner,20151025 2130,2.98,1.48,20151027 1908,3.0,1.49,20151027 0828,3.2,20151025 2246,1.54
20151019,Vienna,Steve Johnson,Jerzy Janowicz,20151021 2118,1.88,2.14,20151022 1234,1.93,2.06,20151022 0916,2.0,20151021 2200,2.2
20151019,Vienna,Kevin Anderson,Jiri Vesely,20151022 0046,1.32,4.1,20151022 1435,1.26,4.9,20151022 0046,1.32,20151022 1435,4.9
20151019,Vienna,David Ferrer,Fabio Fognini,20151022 1630,1.34,3.9,20151023 1614,1.28,4.4,20151022 1630,1.34,20151023 0824,4.8
20151019,Vienna,Gael Monfils,Lukas Rosol,20151023 0822,1.36,3.8,20151023 1745,1.38,3.65,20151023 1711,1.4,20151023 1548,3.9
20151019,Vienna,Ernests Gulbis,Ivo Karlovic,20151022 0237,2.74,1.57,20151023 1112,2.7,1.58,20151022 1900,2.8,20151023 1100,1.64
20151019,Vienna,Steve Johnson,Kevin Anderson,20151022 2340,3.3,1.43,20151023 1230,3.3,1.43,20151023 1211,3.55,20151022 2340,1.43
20151019,Vienna,David Ferrer,Gael Monfils,20151023 2050,1.38,2.24,20151024 1402,1.64,2.52,20151024 1402,1.64,20151023 2052,2.92
20151019,Vienna,David Ferrer,Steve Johnson,20151025 0456,1.28,4.5,20151025 1255,1.28,4.5,20151025 0456,1.28,20151025 1244,4.7
20151019,Moscow,Denis Istomin,Aljaz Bedene,20151018 1827,1.59,2.7,20151021 0813,1.54,2.82,20151018 1827,1.59,20151021 0238,3.1
20151019,Moscow,Andrey Kuznetsov,Radu Albot,20151018 2051,1.39,3.55,20151019 1344,1.3,4.5,20151018 2051,1.39,20151019 1344,4.5
20151019,Moscow,Mikhail Kukushkin,Andrey Rublev,20151018 0920,1.54,2.82,20151020 1703,1.52,3.0,20151018 1045,1.64,20151020 1703,3.0
20151019,Moscow,Teymuraz Gabashvili,Cem Ilkel,20151018 1409,1.06,19.5,20151019 1537,1.06,18.5,20151018 1409,1.06,20151019 1530,24.0
20151019,Moscow,Ricardas Berankis,Malek Jaziri,20151018 1721,1.61,2.62,20151021 0807,1.68,2.48,20151021 0637,1.68,20151020 2130,2.64
20151019,Moscow,Evgeny Donskoy,Borna Coric,20151018 1143,2.72,1.58,20151020 0912,2.98,1.5,20151020 0804,3.25,20151018 1143,1.58
20151019,Moscow,Pablo Cuevas,Pere Riba,20151019 2053,1.17,6.8,20151020 0817,1.16,7.0,20151020 0805,1.19,20151020 0800,7.2
20151019,Moscow,Robin Haase,Dusan Lajovic,20151019 2009,2.6,1.63,20151020 0845,2.38,1.75,20151019 2009,2.6,20151019 2233,1.77
20151019,Moscow,Aslan Karatsev,Mikhail Youzhny,20151020 2147,3.5,1.4,20151021 1246,3.5,1.4,20151020 2147,3.5,20151021 1014,1.44
20151019,Moscow,Lucas Pouille,Simone Bolelli,20151018 0927,4.3,1.26,20151021 0949,3.9,1.35,20151018 0927,4.3,20151019 2121,1.37
20151019,Moscow,Marsel Ilhan,Tatsuma Ito,20151019 2358,2.18,1.85,20151020 1508,2.2,1.83,20151020 1508,2.2,20151020 1301,1.9
20151019,Moscow,Marin Cilic,Denis Istomin,20151021 1442,1.34,3.95,20151022 1349,1.32,4.0,20151021 1905,1.35,20151022 1333,4.2
20151019,Moscow,Andrey Kuznetsov,Mikhail Kukushkin,20151020 2215,2.44,1.69,20151022 1750,2.68,1.59,20151022 0916,2.86,20151020 2215,1.69
20151019,Moscow,Teymuraz Gabashvili,Viktor Troicki,20151020 0440,2.4,1.71,20151021 1503,2.28,1.78,20151021 0500,2.44,20151021 1323,1.81
20151019,Moscow,Evgeny Donskoy,Ricardas Berankis,20151021 2115,2.38,1.72,20151022 1132,2.2,1.83,20151022 0717,2.4,20151022 1100,1.86
20151019,Moscow,Robin Haase,Pablo Cuevas,20151020 1801,2.4,1.71,20151021 1130,2.38,1.71,20151020 2120,2.44,20151021 0950,1.78
20151019,Moscow,Philipp Kohlschreiber,Aslan Karatsev,20151021 2317,1.17,6.8,20151022 1455,1.17,6.8,20151022 1129,1.19,20151022 1453,7.0
20151019,Moscow,Roberto Bautista Agut,Marsel Ilhan,20151021 0713,1.18,6.8,20151021 1806,1.14,8.2,20151021 0713,1.18,20151021 1806,8.2
20151019,Moscow,Marin Cilic,Andrey Kuznetsov,20151022 2152,1.29,4.4,20151023 1846,1.29,4.3,20151023 0531,1.31,20151023 1714,4.6
20151019,Moscow,Evgeny Donskoy,Teymuraz Gabashvili,20151022 1759,2.9,1.53,20151023 1645,2.32,1.74,20151022 1823,2.92,20151023 1553,1.76
20151019,Moscow,Philipp Kohlschreiber,Robin Haase,20151022 1903,1.38,3.65,20151023 1203,1.57,2.74,20151023 1132,1.58,20151022 1903,3.65
20151019,Moscow,Roberto Bautista Agut,Lucas Pouille,20151022 1921,1.19,6.2,20151023 1009,1.17,6.6,20151022 1921,1.19,20151023 0824,7.0
20151019,Moscow,Roberto Bautista Agut,Philipp Kohlschreiber,20151023 1939,1.66,2.5,20151024 1432,1.77,2.24,20151024 1037,1.81,20151023 1939,2.5
20151019,Moscow,Marin Cilic,Roberto Bautista Agut,20151024 1831,1.54,2.84,20151025 1310,1.47,3.1,20151024 1831,1.54,20151025 1250,3.25
20151011,Shanghai Masters,Martin Klizan,Ze Zhang,20151011 1653,1.41,3.4,20151012 0529,1.45,3.15,20151012 0527,1.46,20151011 2315,3.55
20151011,Shanghai Masters,Dominic Thiem,Yen Hsun Lu,20151011 1614,1.68,2.46,20151012 0708,1.94,2.06,20151012 0708,1.94,20151011 2117,2.54
20151011,Shanghai Masters,Feliciano Lopez,Andrey Kuznetsov,20151011 1923,1.35,3.9,20151012 0847,1.4,3.6,20151012 0847,1.4,20151012 0834,4.0
20151011,Shanghai Masters,Richard Gasquet,Gilles Muller,20151010 2241,1.52,2.94,20151013 0712,1.53,2.9,20151011 1955,1.55,20151010 2249,3.0
20151011,Shanghai Masters,Vasek Pospisil,Simone Bolelli,20151012 0253,2.02,1.99,20151013 0540,1.92,2.08,20151012 1445,2.04,20151012 2148,2.14
20151011,Shanghai Masters,Bernard Tomic,Fernando Verdasco,20151010 1624,2.04,1.96,20151011 1049,1.92,2.08,20151011 0128,2.06,20151011 1029,2.1
20151011,Shanghai Masters,Steve Johnson,Andreas Seppi,20151011 1556,1.98,2.02,20151012 0541,1.99,2.0,20151011 2047,2.06,20151011 1556,2.02
20151011,Shanghai Masters,David Goffin,Go Soeda,20151012 0513,1.11,10.5,20151013 0538,1.13,9.0,20151012 1740,1.14,20151012 0513,10.5
20151011,Shanghai Masters,John Isner,Adrian Mannarino,20151011 1850,1.32,4.1,20151012 0735,1.27,4.7,20151011 1850,1.32,20151012 0722,5.0
20151011,Shanghai Masters,Gilles Simon,Nikoloz Basilashvili,20151013 0902,1.18,6.4,20151013 1004,1.19,6.2,20151013 0927,1.2,20151013 0902,6.4
20151011,Shanghai Masters,Leonardo Mayer,Yan Bai,20151010 1919,1.14,8.6,20151012 1037,1.13,8.6,20151010 1919,1.14,20151010 2116,8.8
20151011,Shanghai Masters,Jack Sock,Lukasz Kubot,20151012 2133,1.13,8.8,20151013 0541,1.13,8.6,20151012 2133,1.13,20151012 2133,8.8
20151011,Shanghai Masters,Ivo Karlovic,Jeremy Chardy,20151010 1851,1.93,2.08,20151012 0544,2.02,1.98,20151011 2314,2.16,20151010 1851,2.08
20151011,Shanghai Masters,Milos Raonic,Thomaz Bellucci,20151012 1410,1.29,4.5,20151013 0540,1.21,5.4,20151012 1410,1.29,20151013 0525,5.5
20151011,Shanghai Masters,Marin Cilic,Di Wu,20151012 0513,1.06,17.5,20151012 1228,1.05,22.0,20151012 0513,1.06,20151012 1222,22.0
